genres_id,app,category,rating,reviews,size,installs,type,price,content rating,genres,last updated,current ver,android ver,content_rating_label
85,patientportal by intelichart,medical,4.2,1,32000000,500,0,0.0,everyone,medical,2018-05-24,1.0.1,5.0_and_up,1
85,hypertension high blood pressure,medical,3.8,292,2700000,100000,0,0.0,everyone,medical,2018-04-16,43.0,4.0.3_and_up,1
85,fever care,medical,3.5,19,2200000,5000,0,0.0,everyone,medical,2018-05-12,1.4.15-free,4.0.3_and_up,1
86,messages text and video chat for messenger,social,4.4,49173,4000000,10000000,0,0.0,everyone,social,2018-06-04,1.24,4.1_and_up,1
86,all social networks,social,4.2,22492,1500000,1000000,0,0.0,everyone,social,2018-05-21,2.4.12,4.0_and_up,1
86,social network all in one 2018,social,4.3,1403,3700000,100000,0,0.0,everyone,social,2018-01-30,1.0,4.0_and_up,1
86,the messenger app,social,4.4,4919,2800000,1000000,0,0.0,everyone,social,2018-08-03,0.1.1,4.1_and_up,1
86,messenger pro,social,4.4,13762,3900000,1000000,0,0.0,everyone,social,2018-05-09,1.0.2,4.1_and_up,1
86,free messages video chattext for messenger plus,social,4.3,6086,3100000,1000000,0,0.0,teen,social,2018-06-14,1.0.9,4.3_and_up,3
86,the video messenger app,social,4.4,1200,2800000,100000,0,0.0,everyone,social,2018-08-02,0.1.1,4.1_and_up,1
86,jodel - the hyperlocal app,social,4.5,76480,20000000,1000000,0,0.0,mature_17+,social,2018-08-06,4.95.4,5.0_and_up,4
86,who viewed my facebook profile - stalkers visitors,social,4.6,271445,9900000,5000000,0,0.0,everyone,social,2018-06-24,4.1.1,4.0.3_and_up,1
86,hide something - photo video,social,4.6,225103,5300000,5000000,0,0.0,everyone,social,2018-06-13,5.1.1,4.1_and_up,1
86,love sticker,social,4.6,33177,10000000,1000000,0,0.0,everyone,social,2018-06-12,2.1.6,4.0_and_up,1
86,web browser  fast explorer,social,4.4,54768,2600000,5000000,0,0.0,everyone,social,2018-05-16,3.6.1,4.0.3_and_up,1
86,vidstatus app - status videos  status downloader,social,4.5,25562,31000000,5000000,0,0.0,teen,social,2018-08-02,2.6.10,4.1_and_up,3
86,love images,social,4.3,16404,2300000,1000000,0,0.0,everyone,social,2018-06-24,1.6,2.3_and_up,1
86,web browser  fast  secure web explorer,social,4.4,2508,6000000,500000,0,0.0,everyone,social,2017-11-20,2.0.1,4.0.3_and_up,1
86,spark - live random video chat  meet new people,social,4.6,79658,17000000,5000000,0,0.0,mature_17+,social,2018-08-06,2.1.3.2,4.3_and_up,4
86,golden telegram,social,4.3,374,20000000,50000,0,0.0,everyone,social,2018-07-30,t4.6.5-tl2.0.1,4.1_and_up,1
86,amino communities and chats,social,4.8,1259075,62000000,10000000,0,0.0,teen,social,2018-07-20,1.8.19179,4.0.3_and_up,3
86,meet  talk to strangers using random video chat,social,4.6,60562,15000000,5000000,0,0.0,mature_17+,social,2018-08-06,1.3.2,4.3_and_up,4
86,whatslov smileys of love stickers and gif,social,4.6,22098,18000000,1000000,0,0.0,everyone,social,2018-07-24,4.2.4,4.0.3_and_up,1
86,phone tracker  family locator,social,4.3,231325,5400000,10000000,0,0.0,everyone,social,2018-08-02,4.81,4.0_and_up,1
86,htc social plugin - facebook,social,3.6,13223,2800000,10000000,0,0.0,mature_17+,social,2016-06-08,8.00.752746,4.4_and_up,4
86,periscope - live video,social,4.0,479908,15000000,10000000,0,0.0,mature_17+,social,2018-07-09,1.23.3.0,4.4_and_up,4
86,kate mobile for vk,social,4.4,540930,5300000,10000000,0,0.0,teen,social,2018-07-23,50.2_lite,2.2_and_up,3
86,moment,social,4.5,19583,37000000,1000000,0,0.0,teen,social,2018-08-01,5.2.1,4.4_and_up,3
86,meetup,social,4.2,79129,23000000,5000000,0,0.0,teen,social,2018-08-02,3.10.26,4.4_and_up,3
86,textplus free text  calls,social,4.1,382120,28000000,10000000,0,0.0,everyone,social,2018-07-26,7.3.1,4.1_and_up,1
86,free phone calls free texting sms on free number,social,4.5,412725,35000000,10000000,0,0.0,everyone,social,2018-07-31,3.8.1,4.1_and_up,1
86,meetme chat  meet new people,social,4.2,1259849,76000000,50000000,0,0.0,mature_17+,social,2018-08-03,varies_with_device,4.1_and_up,4
86,oovoo video calls messaging  stories,social,4.3,1157004,34000000,50000000,0,0.0,everyone,social,2017-10-16,4.2.1,4.3_and_up,1
86,blogger,social,3.7,138026,2700000,5000000,0,0.0,mature_17+,social,2016-02-29,2.1.3,2.1_and_up,4
86,blogaway for android blogger,social,3.7,4253,4099999,100000,0,0.0,teen,social,2018-05-31,7.0.7,4.0.3_and_up,3
86,younow live stream video chat,social,4.1,309872,85000000,10000000,0,0.0,teen,social,2018-08-03,14.0.13,4.1_and_up,3
86,mirrativ live stream any app,social,4.1,17955,89000000,500000,0,0.0,teen,social,2018-08-02,7.23.4,4.1_and_up,3
86,nextdoor - local neighborhood news  classifieds,social,4.3,51502,20000000,5000000,0,0.0,teen,social,2018-07-25,2.69,5.0_and_up,3
86,banjo,social,4.2,58341,9300000,1000000,0,0.0,everyone,social,2015-07-25,4.6.2.0,2.3_and_up,1
86,timehop,social,4.1,161610,16000000,5000000,0,0.0,teen,social,2018-08-05,4.5.3,4.1_and_up,3
86,couple - relationship app,social,4.0,33249,8400000,1000000,0,0.0,everyone,social,2015-03-05,1.8.0,2.3_and_up,1
86,lovoo,social,4.0,852455,68000000,10000000,0,0.0,mature_17+,social,2018-08-03,27.0,4.2_and_up,4
86,jaumo dating flirt  live video,social,4.4,900064,13000000,10000000,0,0.0,mature_17+,social,2018-07-31,4.17.2,4.1_and_up,4
86,patook - make platonic friends,social,4.0,3677,50000000,100000,0,0.0,mature_17+,social,2018-06-21,10.6.3,5.0_and_up,4
86,ucic- videos and photos on demand,social,4.0,2052,7000000,100000,0,0.0,teen,social,2017-09-27,2.16,4.4_and_up,3
86,mico- stranger chat random video chat live meet,social,4.4,624557,56000000,10000000,0,0.0,mature_17+,social,2018-07-27,5.4.7.1,4.3_and_up,4
87,amazon for tablets,shopping,4.0,141613,22000000,10000000,0,0.0,teen,shopping,2018-07-31,16.14.0.850,4.4_and_up,3
87,wish - shopping made fun,shopping,4.5,6210998,15000000,100000000,0,0.0,everyone,shopping,2018-08-03,4.20.5,4.1_and_up,1
87,shopee - no 1 online shopping,shopping,4.3,94294,30000000,10000000,0,0.0,everyone,shopping,2018-07-23,2.25.17,4.1_and_up,1
87,shopee no1 online shopping,shopping,4.2,608753,30000000,10000000,0,0.0,everyone,shopping,2018-07-23,2.25.17,4.1_and_up,1
87,kroger,shopping,4.3,38961,27000000,5000000,0,0.0,everyone,shopping,2018-08-02,14.2.1,5.0_and_up,1
87,letgo buy  sell used stuff cars  real estate,shopping,4.5,973270,20000000,50000000,0,0.0,teen,shopping,2018-08-06,2.4.9,4.1_and_up,3
87,amazon shopping,shopping,4.3,909226,42000000,100000000,0,0.0,teen,shopping,2018-07-31,16.14.0.100,4.4_and_up,3
87,olx - buy and sell,shopping,4.2,857923,18000000,50000000,0,0.0,everyone,shopping,2018-07-31,11.7.3.0,4.1_and_up,1
87,the wall,shopping,4.4,35563,4200000,1000000,0,0.0,everyone,shopping,2018-07-23,10.2.1,4.1_and_up,1
87,shrimp skin shopping spend less buy better,shopping,4.2,106798,30000000,5000000,0,0.0,everyone,shopping,2018-07-23,2.25.17,4.1_and_up,1
87,lotte home shopping lotte homeshopping,shopping,3.6,8820,33000000,5000000,0,0.0,everyone,shopping,2018-07-25,3.0.5,4.0.3_and_up,1
87,horn free country requirements,shopping,4.5,37186,7900000,1000000,0,0.0,everyone,shopping,2018-06-30,3.4.5,4.0_and_up,1
87,jijing,shopping,4.4,25714,12000000,1000000,0,0.0,everyone,shopping,2018-07-24,3.8.2.2,4.0.3_and_up,1
87,gs shop,shopping,3.8,44255,15000000,10000000,0,0.0,everyone,shopping,2018-08-03,6.0.4,4.1_and_up,1
87,cjmall,shopping,3.6,18252,10000000,10000000,0,0.0,everyone,shopping,2018-08-06,6.3.8,4.1_and_up,1
87,home  shopping - only in apps 10 off  10 off,shopping,4.2,42750,9900000,10000000,0,0.0,everyone,shopping,2018-08-04,2.8.7,4.1_and_up,1
87,ehs dongsen shopping,shopping,3.6,3656,9000000,1000000,0,0.0,teen,shopping,2018-08-03,4.16.2,4.1_and_up,3
87,bukalapak - buy and sell online,shopping,4.4,662287,21000000,10000000,0,0.0,everyone,shopping,2018-08-03,4.26.7,4.1_and_up,1
87,life market,shopping,4.5,30834,13000000,1000000,0,0.0,everyone,shopping,2018-07-17,3.2.6,4.0.3_and_up,1
87,jabong online shopping app,shopping,4.1,367290,11000000,10000000,0,0.0,everyone,shopping,2018-07-20,4.9.3,4.0.3_and_up,1
87,family dollar,shopping,4.3,2588,21000000,1000000,0,0.0,everyone,shopping,2018-07-23,2.4.0,4.1_and_up,1
87,jumia online shopping,shopping,4.3,162655,8100000,10000000,0,0.0,teen,shopping,2018-07-10,4.7.1,4.4_and_up,3
87,bliblicom online shopping,shopping,4.2,171584,12000000,10000000,0,0.0,everyone,shopping,2018-07-26,4.9.5,4.2_and_up,1
87,club factory everything unbeaten price,shopping,4.2,244141,7300000,10000000,0,0.0,everyone,shopping,2018-08-06,4.4.5,4.3_and_up,1
87,zalora fashion shopping,shopping,4.2,142512,15000000,10000000,0,0.0,everyone,shopping,2018-07-25,6.2.0,4.1_and_up,1
87,magazine luiza online shopping,shopping,4.3,109124,22000000,10000000,0,0.0,everyone,shopping,2018-08-02,3.11.1,4.1_and_up,1
87,romwe - womens fashion,shopping,4.6,135043,11000000,10000000,0,0.0,everyone,shopping,2018-07-30,4.0.2,4.2_and_up,1
87,buscapé - offers and discounts,shopping,4.4,108592,8300000,10000000,0,0.0,everyone,shopping,2018-07-24,4.7.5,4.1_and_up,1
87,11st,shopping,3.8,48732,20000000,10000000,0,0.0,everyone,shopping,2018-07-31,7.8.1,4.0_and_up,1
87,coupang,shopping,4.6,308234,38000000,10000000,0,0.0,everyone,shopping,2018-08-02,5.3.0,4.0.3_and_up,1
87,wemep - special price representative special  shopping  shopping app  coupon  shipping,shopping,4.5,178497,9100000,10000000,0,0.0,everyone,shopping,2018-08-02,4.33.0,4.0.3_and_up,1
87,target - now with cartwheel,shopping,4.1,68406,24000000,10000000,0,0.0,everyone,shopping,2018-07-25,6.25.0+1906001476,5.0_and_up,1
87,chilindo,shopping,3.8,18364,29000000,1000000,0,0.0,everyone,shopping,2018-08-04,29.14,4.2_and_up,1
87,jingdong - pick good things go to jingdong,shopping,3.3,9189,98000000,1000000,0,0.0,teen,shopping,2018-08-01,7.0.14,4.0_and_up,3
87,checkpoints  rewards app,shopping,4.1,23187,25000000,1000000,0,0.0,everyone,shopping,2018-06-21,4.89,4.3_and_up,1
87,snipsnap coupon app,shopping,4.2,9975,18000000,1000000,0,0.0,everyone,shopping,2018-01-22,1.4,4.3_and_up,1
87,coupon sherpa,shopping,4.4,7793,6100000,500000,0,0.0,everyone,shopping,2018-02-06,3.0.3,4.0.3_and_up,1
87,gyft - mobile gift card wallet,shopping,4.1,9701,14000000,500000,0,0.0,everyone,shopping,2018-07-25,2.4.0,4.4_and_up,1
87,savingstar - grocery coupons,shopping,4.2,31519,21000000,1000000,0,0.0,everyone,shopping,2018-06-12,4.9.1,4.0_and_up,1
87,shopkick free gift cards shop rewards  deals,shopping,4.3,213735,43000000,10000000,0,0.0,everyone,shopping,2018-07-24,5.3.73,4.4_and_up,1
87,key ring cards coupon  sales,shopping,4.1,42871,23000000,1000000,0,0.0,everyone,shopping,2018-07-27,8.9.1,4.1_and_up,1
87,ibotta cash back savings rewards  coupons app,shopping,4.5,315908,52000000,10000000,0,0.0,everyone,shopping,2018-08-01,5.21.1,4.1_and_up,1
87,kohls scan shop pay  save,shopping,4.5,79261,57000000,5000000,0,0.0,everyone,shopping,2018-08-03,7.36,4.4_and_up,1
87,stocard - rewards cards wallet,shopping,4.6,284725,20000000,10000000,0,0.0,everyone,shopping,2018-07-31,7.2.1,4.1_and_up,1
87,nike,shopping,4.7,67071,40000000,1000000,0,0.0,everyone,shopping,2018-08-01,2.24.0,4.4_and_up,1
87,poshmark - buy  sell fashion,shopping,4.3,46153,17000000,10000000,0,0.0,everyone,shopping,2018-08-04,2.124.01,4.4_and_up,1
87,mercari the selling app,shopping,4.4,101883,13000000,10000000,0,0.0,everyone,shopping,2018-08-03,6.9.2,5.0_and_up,1
87,blidz - hunt free deals on trending items,shopping,4.4,1659,33000000,50000,0,0.0,everyone,shopping,2018-06-29,2.4.0,4.4_and_up,1
87,livingsocial - local deals,shopping,4.1,28523,29000000,5000000,0,0.0,everyone,shopping,2018-08-03,18.10.157066,4.4_and_up,1
87,ebates cash back coupons rewards  savings,shopping,4.5,37253,31000000,1000000,0,0.0,everyone,shopping,2018-08-03,4.31.2,4.4_and_up,1
87,ratings by consumer reports,shopping,4.3,3420,13000000,100000,0,0.0,everyone,shopping,2018-02-27,2.3.2,4.1_and_up,1
87,hautelook,shopping,4.1,7193,7300000,500000,0,0.0,everyone,shopping,2018-07-13,5.0.2,4.4_and_up,1
87,nordstrom,shopping,4.6,2278,12000000,500000,0,0.0,everyone,shopping,2018-07-15,3.28.1.3.1359,4.4_and_up,1
87,modcloth  unique indie womens fashion  style,shopping,4.2,5121,8800000,500000,0,0.0,everyone,shopping,2018-07-13,9.0.30,4.1_and_up,1
87,fancy,shopping,4.2,39735,18000000,5000000,0,0.0,teen,shopping,2018-07-25,3.13.09,4.0_and_up,3
87,twice buy sell clothing,shopping,4.2,1558,21000000,100000,0,0.0,everyone,shopping,2015-07-29,1.2.12,2.3_and_up,1
87,slice package tracker,shopping,4.2,16966,34000000,1000000,0,0.0,everyone,shopping,2018-07-12,6.10.0,4.0.3_and_up,1
87,lightinthebox online shopping,shopping,4.0,41986,26000000,5000000,0,0.0,teen,shopping,2018-08-06,3.69.0,4.1_and_up,3
87,best buy,shopping,4.4,186116,34000000,5000000,0,0.0,everyone,shopping,2018-08-03,11.6.0,4.4_and_up,1
87,jackthreads mens shopping,shopping,4.0,13085,2700000,1000000,0,0.0,teen,shopping,2017-11-08,5.1,4.0.3_and_up,3
87,zappos  shoe shopping made simple,shopping,4.5,44588,20000000,5000000,0,0.0,everyone,shopping,2018-07-12,9.0.0,4.4_and_up,1
87,urban outfitters,shopping,4.2,4158,23000000,500000,0,0.0,teen,shopping,2018-07-02,2.8,4.0.3_and_up,3
87,shopfully - weekly ads  deals,shopping,4.4,279428,16000000,10000000,0,0.0,everyone,shopping,2018-08-03,6.4.2,4.4_and_up,1
87,slickdeals coupons  shopping,shopping,4.5,33583,12000000,1000000,0,0.0,everyone,shopping,2018-07-30,3.9,4.4_and_up,1
87,wanelo shopping,shopping,4.6,94205,6500000,1000000,0,0.0,everyone,shopping,2018-06-13,5.6.8,4.4_and_up,1
87,etsy handmade  vintage goods,shopping,4.3,95520,15000000,10000000,0,0.0,teen,shopping,2018-08-03,5.3.1,4.1_and_up,3
87,asos,shopping,4.7,181798,22000000,10000000,0,0.0,everyone,shopping,2018-07-30,4.4.9,4.4_and_up,1
87,findsave - local shopping,shopping,4.0,4602,6200000,500000,0,0.0,everyone,shopping,2017-12-22,3.0.0,4.1_and_up,1
87,receipt hog - receipts to cash,shopping,4.5,72596,19000000,1000000,0,0.0,teen,shopping,2018-08-03,4.2.2,4.1_and_up,3
87,shopsavvy barcode  qr scanner,shopping,4.1,110425,27000000,10000000,0,0.0,everyone,shopping,2018-06-18,13.6.4,4.0.3_and_up,1
87,savory - dealsfreebiessales,shopping,4.4,2375,1100000,100000,0,0.0,everyone,shopping,2016-11-02,3.1,2.3.3_and_up,1
87,newegg mobile,shopping,4.5,35497,16000000,1000000,0,0.0,everyone,shopping,2018-07-11,4.16.0,4.4_and_up,1
87,rei  shop outdoor gear,shopping,4.4,3878,8800000,100000,0,0.0,everyone,shopping,2018-05-08,5.6.8,4.1_and_up,1
87,the home depot,shopping,4.3,44071,56000000,5000000,0,0.0,everyone,shopping,2018-07-19,5.10,4.4_and_up,1
87,la la-shop designer brands street,shopping,4.5,5123,14000000,500000,0,0.0,everyone,shopping,2018-07-28,4.4.4,5.0_and_up,1
88,touchnote cards  gifts,photography,4.1,19232,28000000,1000000,0,0.0,everyone,photography,2018-08-06,7.4.2,4.4_and_up,1
88,shutterfly free prints photo books cards gifts,photography,4.6,98716,59000000,5000000,0,0.0,everyone,photography,2018-08-01,5.13.1,5.0_and_up,1
88,freeprints  free photos delivered,photography,4.8,109500,37000000,1000000,0,0.0,everyone,photography,2018-08-02,2.18.2,4.1_and_up,1
88,groovebook photo books  gifts,photography,4.0,21159,36000000,500000,0,0.0,everyone,photography,2018-01-31,2.1.9,4.0.3_and_up,1
88,moony lab - print photos books  magnets,photography,4.7,1320,9500000,50000,0,0.0,everyone,photography,2018-06-27,2.1.9,4.1_and_up,1
88,lalalab prints your photos photobooks and magnets,photography,4.7,50424,82000000,1000000,0,0.0,everyone,photography,2018-08-02,584,4.1_and_up,1
88,snapfish,photography,4.1,32398,28000000,1000000,0,0.0,everyone,photography,2018-08-01,9.6.4,4.4_and_up,1
88,hd camera - best cam with filters  panorama,photography,4.5,38953,9700000,5000000,0,0.0,everyone,photography,2018-07-26,2.2.4,4.2_and_up,1
88,face filter selfie editor - sweet camera,photography,4.7,142634,22000000,10000000,0,0.0,everyone,photography,2018-07-06,1.5.1,4.4_and_up,1
88,lightx photo editor  photo effects,photography,4.7,259450,17000000,10000000,0,0.0,everyone,photography,2018-05-24,1.0.4,4.1_and_up,1
88,hd camera - quick snap photo  video,photography,4.5,21841,7700000,1000000,0,0.0,everyone,photography,2018-07-24,1.6.4,4.2_and_up,1
88,waterfall photo frames,photography,4.5,10349,11000000,1000000,0,0.0,everyone,photography,2017-07-29,1.6.0,2.3_and_up,1
88,photo frame,photography,4.5,859,21000000,100000,0,0.0,everyone,photography,2018-07-18,1.5.1,4.0.3_and_up,1
88,huji cam,photography,4.4,40289,19000000,5000000,0,0.0,everyone,photography,2018-07-11,2.2,5.0_and_up,1
88,hd camera,photography,4.3,49680,8700000,5000000,0,0.0,everyone,photography,2018-07-11,1.8.5,4.2_and_up,1
88,makeup editor -beauty photo editor  selfie camera,photography,4.5,3378,30000000,1000000,0,0.0,mature_17+,photography,2018-07-25,1.7,4.1_and_up,4
88,makeup photo editor makeup camera  makeup editor,photography,4.4,10525,25000000,1000000,0,0.0,everyone,photography,2018-07-27,8.9.9,4.0_and_up,1
88,moto photo editor,photography,3.3,3492,17000000,5000000,0,0.0,everyone,photography,2018-06-14,1.5.3.8,7.0_and_up,1
88,garden photo frames - garden photo editor,photography,4.4,1864,13000000,500000,0,0.0,everyone,photography,2018-05-03,22.0,4.0.3_and_up,1
88,sweet snap lite - live filter selfie photo editor,photography,4.5,3116,22000000,500000,0,0.0,everyone,photography,2018-08-03,2.15.180,4.0.3_and_up,1
88,selfie camera beauty camera photo editorcollage,photography,4.7,31985,9100000,1000000,0,0.0,everyone,photography,2018-08-06,1.7.14,4.2_and_up,1
88,night photo frame,photography,4.5,4400,8300000,1000000,0,0.0,everyone,photography,2018-07-28,2.0.1,4.0.3_and_up,1
88,selfie photo editor,photography,4.6,11677,19000000,1000000,0,0.0,everyone,photography,2018-07-05,1.0.3,4.4_and_up,1
88,beautyplus - easy photo editor  selfie camera,photography,4.4,3158047,53000000,100000000,0,0.0,everyone,photography,2018-07-31,6.9.031,4.1_and_up,1
88,my photo keyboard,photography,4.3,56114,17000000,10000000,0,0.0,everyone,photography,2018-07-09,2.6,2.3_and_up,1
88,kids photo frames,photography,4.6,15700,10000000,1000000,0,0.0,everyone,photography,2018-07-07,2.3,4.0.3_and_up,1
88,pretty makeup beauty photo editor  snappy camera,photography,4.5,26361,29000000,5000000,0,0.0,everyone,photography,2018-07-25,5.3,4.1_and_up,1
88,photo collage - layout editor,photography,4.5,285788,46000000,10000000,0,0.0,everyone,photography,2017-12-04,1.8.0.170824_9,5.0_-_8.0,1
88,dslr camera hd ultra professional,photography,4.2,4410,4500000,1000000,0,0.0,everyone,photography,2018-06-27,4.1,4.0.3_and_up,1
88,snap cat face camera,photography,4.0,5855,4900000,1000000,0,0.0,everyone,photography,2018-07-12,1.6,2.3_and_up,1
88,sweet camera - selfie filters beauty camera,photography,4.7,233039,24000000,10000000,0,0.0,everyone,photography,2018-07-28,1.5.3,4.4_and_up,1
88,photo frames,photography,4.3,28578,23000000,10000000,0,0.0,everyone,photography,2018-07-28,6.21,4.0_and_up,1
88,sweet selfie - selfie camera beauty cam photo edit,photography,4.6,1159058,25000000,100000000,0,0.0,everyone,photography,2018-08-03,2.73.672,4.0.3_and_up,1
88,candy selfie - photo editor live filter camera,photography,4.4,53421,26000000,10000000,0,0.0,everyone,photography,2018-08-06,2.74.685,4.0.3_and_up,1
88,open camera,photography,4.3,116880,2000000,10000000,0,0.0,everyone,photography,2018-04-23,1.43.3,4.0.3_and_up,1
88,beauty makeup  photo makeover,photography,4.3,21730,19000000,1000000,0,0.0,everyone,photography,2018-05-23,1.6.0,4.0_and_up,1
88,blur image background editor blur photo editor,photography,4.4,62421,9600000,5000000,0,0.0,everyone,photography,2018-07-28,2.4,4.1_and_up,1
88,muzy - share photos  collages,photography,4.4,70189,13000000,5000000,0,0.0,teen,photography,2015-08-11,4.0.10,4.0_and_up,3
88,quickpic - photo gallery with google drive support,photography,4.6,847159,4200000,10000000,0,0.0,everyone,photography,2017-11-10,4.7.4,4.0_and_up,1
88,flickr,photography,4.3,251951,16000000,10000000,0,0.0,mature_17+,photography,2018-07-11,4.7.3,4.4_and_up,4
88,camera for android,photography,4.2,240475,9500000,10000000,0,0.0,everyone,photography,2017-11-22,3.8,4.0_and_up,1
88,photo mixer,photography,3.9,55427,6600000,10000000,0,0.0,everyone,photography,2016-03-25,5.1,2.3.3_and_up,1
88,wondershare powercam,photography,4.2,329160,27000000,10000000,0,0.0,everyone,photography,2018-05-29,3.1.8.180529,2.3_and_up,1
88,love,photography,4.3,42677,22000000,1000000,0,0.0,everyone,photography,2018-06-15,1.28,4.0.3_and_up,1
88,instasize photo filters  collage editor,photography,4.3,811693,50000000,50000000,0,0.0,everyone,photography,2018-08-02,4.0.26,4.4_and_up,1
88,kvad camera  selfie photo filter grids,photography,4.1,23440,30000000,1000000,0,0.0,everyone,photography,2018-07-11,1.8.2,4.0_and_up,1
88,photo editor,photography,4.3,42079,17000000,1000000,0,0.0,everyone,photography,2015-09-24,varies_with_device,4.0.3_and_up,1
88,camera51 - a smarter camera,photography,4.0,29707,18000000,1000000,0,0.0,everyone,photography,2015-02-10,1.1.6,4.0_and_up,1
88,instacam - camera for selfie,photography,4.0,15098,10000000,1000000,0,0.0,everyone,photography,2017-03-03,1.43,2.3_and_up,1
88,phogy 3d camera,photography,4.0,35724,9900000,1000000,0,0.0,everyone,photography,2015-02-11,1.40,4.0_and_up,1
88,sweet camera,photography,4.4,71898,23000000,5000000,0,0.0,everyone,photography,2017-10-10,6.1.7.100920,4.0.3_and_up,1
88,camera360 selfie photo editor with funny sticker,photography,4.3,4865093,51000000,100000000,0,0.0,everyone,photography,2018-08-06,9.3.1,4.0.3_and_up,1
88,retroselfie - selfie editor,photography,4.1,106080,35000000,10000000,0,0.0,everyone,photography,2018-06-27,6.1.6,4.1_and_up,1
88,mega photo,photography,4.2,44941,16000000,1000000,0,0.0,everyone,photography,2016-10-19,1.6.2,3.0_and_up,1
88,blur image background,photography,3.9,129272,11000000,10000000,0,0.0,everyone,photography,2018-07-30,1.32,4.1_and_up,1
88,mix by camera360,photography,4.4,111066,74000000,5000000,0,0.0,everyone,photography,2018-08-03,4.8.7,4.0.3_and_up,1
88,facetune - for free,photography,4.4,49553,48000000,1000000,1,5.99,everyone,photography,2018-07-25,1.3.1,4.1_and_up,1
88,camera fv-5 lite,photography,4.0,130081,5600000,10000000,0,0.0,everyone,photography,2017-11-10,3.31.4,4.0_and_up,1
88,hd camera ultra,photography,4.3,462152,1500000,10000000,0,0.0,everyone,photography,2015-10-17,2.3.1,varies_with_device,1
88,cameringo lite filters camera,photography,4.2,140917,5700000,10000000,0,0.0,everyone,photography,2018-06-11,2.2.93,4.0_and_up,1
88,camera zoom fx - free,photography,4.0,88860,6100000,5000000,0,0.0,everyone,photography,2017-04-06,6.2.9,2.3_and_up,1
88,hd camera pro for android,photography,4.1,49211,1900000,1000000,0,0.0,everyone,photography,2017-01-19,1.5.5,2.1_and_up,1
88,hd camera for android,photography,4.1,351254,4000000,10000000,0,0.0,everyone,photography,2018-06-29,4.6.0.0,4.2_and_up,1
88,gopro formerly capture,photography,4.0,157506,47000000,10000000,0,0.0,everyone,photography,2018-05-24,4.5.2,5.0_and_up,1
88,samsung smart camera app,photography,4.0,34753,22000000,1000000,0,0.0,everyone,photography,2018-07-03,1.4.0_180703,4.2_and_up,1
88,square inpic - photo editor  collage maker,photography,4.4,635846,14000000,50000000,0,0.0,everyone,photography,2018-05-23,4.2.14,4.0_and_up,1
88,high-speed camera gifburst,photography,4.1,78140,10000000,5000000,0,0.0,everyone,photography,2018-02-11,5.5.2,4.0.3_and_up,1
88,lapse it  time lapse  pro,photography,4.3,12865,6900000,100000,1,2.99,everyone,photography,2014-11-06,4.70,2.2_and_up,1
88,eyeem - camera  photo filter,photography,4.2,215343,44000000,10000000,0,0.0,everyone,photography,2018-07-14,6.4.3,4.0.3_and_up,1
88,photowonder pro beauty photo editor collage maker,photography,4.4,852649,43000000,50000000,0,0.0,teen,photography,2018-06-26,4.1.0.1,4.2_and_up,3
88,photo effects pro,photography,4.4,1494491,21000000,50000000,0,0.0,everyone,photography,2017-03-21,3.3.8,3.1_and_up,1
88,no crop  square for instagram,photography,4.6,819774,25000000,10000000,0,0.0,everyone,photography,2018-06-26,4.2.3,4.0_and_up,1
88,picture grid builder,photography,4.0,33439,3900000,5000000,0,0.0,everyone,photography,2016-07-18,3.2,2.3.3_and_up,1
88,photo studio,photography,4.2,477831,51000000,10000000,0,0.0,everyone,photography,2018-07-28,2.0.17.9,4.0_and_up,1
88,filtergrid - camphoto editor,photography,4.6,126337,9600000,1000000,0,0.0,everyone,photography,2017-03-15,2.0.5,4.0_and_up,1
88,pic stitch - 1 collage maker,photography,4.2,15426,50000000,1000000,0,0.0,everyone,photography,2018-07-24,3.8.3,5.1_and_up,1
88,photo editor by aviary,photography,4.4,1490732,21000000,50000000,0,0.0,everyone,photography,2018-07-19,4.8.4,4.1_and_up,1
88,pixlr  free photo editor,photography,4.4,1163232,31000000,50000000,0,0.0,everyone,photography,2018-07-20,3.4.0,4.0.3_and_up,1
88,picsart photo studio collage maker  pic editor,photography,4.5,7594559,34000000,100000000,0,0.0,teen,photography,2018-08-06,9.40.3,4.0.3_and_up,3
88,color touch effects,photography,3.8,167652,12000000,10000000,0,0.0,everyone,photography,2018-04-23,4.5,4.1_and_up,1
88,z camera - photo editor beauty selfie collage,photography,4.4,1075277,47000000,100000000,0,0.0,mature_17+,photography,2018-08-03,4.21,4.1_and_up,4
88,pixgram- video photo slideshow,photography,4.2,93726,9200000,5000000,0,0.0,everyone,photography,2018-07-08,2.0.18,4.3_and_up,1
88,font studio- photo texts image,photography,4.2,197295,24000000,10000000,0,0.0,everyone,photography,2017-06-23,4.0.7,4.0_and_up,1
88,add text to photo,photography,4.1,21578,1600000,1000000,0,0.0,everyone,photography,2017-09-08,1.1.3,2.3_and_up,1
88,phonto - text on photos,photography,4.3,307453,17000000,10000000,0,0.0,everyone,photography,2017-10-26,1.7.16,4.0.3_and_up,1
88,collageadd stickers papelook,photography,4.0,32896,31000000,5000000,0,0.0,everyone,photography,2018-03-14,3.3.5,2.3.3_and_up,1
88,photo collage - instamag,photography,4.3,542561,46000000,10000000,0,0.0,everyone,photography,2018-01-02,4.7.0,4.0_and_up,1
